book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
,约翰·克利斯朵夫（共四册）,https://img1.doubanio.com/view/subject/l/public/s4088678.jpg,[法]罗曼·罗兰,傅雷,小说,人民文学出版社,"作品主人公约翰·克里斯朵夫出生在德国莱茵河畔一个小城市的穷音乐师家庭里。其祖父和父亲都曾是公爵的御用乐师，但此时家庭已经败落。老祖父很喜欢小克里斯朵夫，向他灌输了不少英雄创造世界的观念，这使他从小就产生了要当大人物的想法。克里斯朵夫在父亲的严格管教下学习音乐，他早熟的音乐天赋引起了祖父的注意。祖父暗地里把他随口而出的片断缀成乐曲，题名为《童年遣兴》献给了公爵。小克里斯朵夫被邀请到公爵府演奏，被夸赞为“在世的莫扎特”。11岁那年，他被任命为宫廷音乐联合会的第二小提琴手。眼看孙子有了出息，祖父在欣慰中去世了。然而，他的家境愈发败落了，父亲整日酗酒，养家的重任过早地落到了他的肩上。克里斯朵夫在附近的一家豪宅找了一份教钢琴的兼职工作，并与和他年纪相仿的学生弥娜之间相互产生了好感，但在遭到弥娜母亲的一番奚落后愤然离开。此时，父亲也去世了。克里斯朵夫...",2021-12-19 20:33:30,2021-12-19 20:33:30
9787532750320,押沙龙，押沙龙！,https://img1.doubanio.com/view/subject/l/public/s6185457.jpg,[美国]威廉·福克纳,李文俊,小说,上海译文出版社,《押沙龙，押沙龙！》是福克纳最重要，也是最复杂、深奥，最具史诗风格的一部作品。它讲述的是美国南方一个家庭从1860年到1910年左右所经历的激烈的分崩离析的故事，深刻地表现了人与人、人与自己内心的种种冲突，触及与人类境遇有关的诸多带普遍性的问题。小说叙述方式独特；书中各人物从不同的角度，带着不同的主观感情“解释”过去，但共同体现出整部作品的悲剧格调。　　本书书名源自《圣经》典故，书中描述的亲子之间的爱与恨、兄妹之间的暧昧感情等，具有《圣经》故事的色彩。,2021-12-19 20:33:31,2021-12-19 20:33:31
9787530113912,智斗猛兽,https://img1.doubanio.com/view/subject/l/public/s1554499.jpg,威勒德·普赖斯,[美]杰夫·豪,小说,北京少年儿童出版社,这套历险记自1951年一出版就大受读者欢迎，被译成多种版本，50多年来长销不衰，震撼亿万少年心灵的探险名著——《哈尔罗杰历险记》。作者威勒德·普赖斯是一位优秀青少年文学作家，他以自己多年的科学考察中的所见所闻，写成了这套14本的丛书，书中内容大多为作者亲眼所见或所闻。在书中，他把严谨的考察活动和丰富的科学知识糅进情节生动、妙趣横生的故事之中，读来真实、生动。本书是其中的一本《智斗猛兽》，适合广大青少年读者，相信你一定会被书中真实、惊险的故事情节所吸引。,2021-12-19 20:33:32,2021-12-19 20:33:32
9785553681029,Thorn Bird,https://img9.doubanio.com/view/subject/l/public/s2578976.jpg,ColleenMcCullough,,小说,BooksOnTape,,2021-12-19 20:33:33,2021-12-19 20:33:33
9784101092058,銀河鉄道の夜,https://img2.doubanio.com/view/subject/l/public/s1950953.jpg,宮沢賢治,,小说,新潮社,銀河ステーションから夜の軽便鉄道に乗ったジョバンニとカムパネルラ。「人々みんなの本当の幸せは何か」を考え求めながら、さまざまな場所へ不思議な旅をする少年達の物語。----------------------------双子の星/よだかの星/カイロ団長/黄いろのトマト/ひのきとひなげし/シグナルとシグナレス/マリヴロンと少女/オツベルと象/北守将軍と三人兄弟の医者/銀河鉄道の夜/セロ弾きのゴーシュ/飢餓陣営/ビジテリアン大祭--------------------------------------------●収録作品ごとに、賢治の生きていた時代背景も含めて解説しているので、より深く理解できる。●ちょっと難しいけれど、天沢退二郎さんの説明はとても参考になる。●難しい単語や言葉については、巻末に、辞書のように意味を説明しているので親切です。...,2021-12-19 20:33:36,2021-12-19 20:33:36
9787020106608,尘埃落定,https://img2.doubanio.com/view/subject/l/public/s28057662.jpg,阿来,,小说,人民文学出版社,《茅盾文学奖获奖作品全集：尘埃落定（精装本）》讲述康巴土司制度崩溃前夕的故事。在遥远的称为“嘉绒”，他们生活在西北大渡河峡谷地带，以从事农业为主。长期以来，土司统领这片领地。麦加土司是这片土地上最大的土司。他和他的汉族太太生了一个傻瓜儿子。就是这个人人都认定的傻瓜，却有着超凡脱俗的观世眼光。麦加土司因种植鸦片而迅速强大起来。为了保住鸦片的种植权，扩张领地，麦加土司发动了一次又一次对周围土司的战争。在征战中，傻瓜的哥哥成了战争英雄，但垂死的老土司并没有把位置让给英雄儿子，还把他派往边地，并让仇人杀了他。傻瓜儿子在其他土司疯狂中鸦片时，先见之明地提出要在自己的土地上种粮食。结果遇上饥荒年，鸦片价格大跌，饥民遍野。傻瓜儿子在守边地粮仓时，用了许多计谋，将粮食换成大量银子，还换回一大块领地。他带着银子回到官寨，老土司却害怕傻瓜儿子夺取位置而紧闭官寨大门。傻瓜...,2021-12-19 20:33:37,2021-12-19 20:33:37
,喧哗与骚动,https://img3.doubanio.com/view/subject/l/public/s2764190.jpg,[美国]威廉·福克纳,李文俊,小说,上海译文出版社,威廉·福克纳（Willian Faulkner l897～1962），美国小说家。出生于没落地主家庭，第一次世界大战时在加拿大空军中服役，战后曾在大学肄业一年，1925年后专门从事创作。他被西方文学界视作“现代的经典作家”。共写了19部长篇小说和70多篇短篇小说。其中绝大多数故事发生在虚构的约克纳帕塔法县，被称为“约克纳帕塔法世系”。这部世系主要写该县及杰弗逊镇不同社会阶层的若干家庭几代人的故事。时间从独立战争前到第二次世界大战以后，出场人物有600多人，其中主要人物在他的不同作品中交替出现，实为一部多卷体的美国南方社会变迁的历史。其最著名的作品有描写杰弗逊镇望族康普生家庭的没落及成员的精神状态和生活遭遇的《喧哗与骚动》（又译《声音与疯狂》1929）；写安斯·本德仑偕儿子运送妻子灵柩回杰弗逊安葬途中经历种种磨难的《我弥留之际》（1930）；写孤儿裘·...,2021-12-19 20:33:39,2021-12-19 20:33:39
9787020023011,川端康成小说经典（全三册）,https://img9.doubanio.com/view/subject/l/public/s1235566.jpg,[日本]川端康成,叶渭渠,小说,人民文学出版社,川端康成，日本文学界“泰斗级”人物，因写《伊豆舞女》而成名。他善于用意识流写法展示人物内心世界。他的代表作中篇小说《雪国》（1935－1948），与《千只鹤》（1949－1951）、《古都》（1961－1962）一起，于1968年获诺贝尔文学奖金。本书收录了川端康成的小说佳作，是值得收藏的一套精品。,2021-12-19 20:33:41,2021-12-19 20:33:41
9787020042579,围城,https://img1.doubanio.com/view/subject/l/public/s1157129.jpg,ZhongshuA.Qian,JEANNEKELLY&amp;NATHANK.MAO,小说,人民文学出版社,《围城(中英文对照)》里，我想写现代中国某一部分社会、某一类人物。写这类人，我没忘记他们是人类，只是人类，具有无毛两足动物的基本根性。角色当然是虚构的，但是有考据癖的人也当然不肯错过索隐的机会、放弃附会的权利的。这《围城(中英文对照)》整整写了两年。两年里忧世伤生，屡想中止。《围城》一九四七年在上海初版，一九四入年再版，一九四九年三版，以后国内没有重印过。偶然碰见它的新版，那都是香港的“盗印”本。没有看到台湾的“盗印”本，据说在那里它是禁书。,2021-12-19 20:33:55,2021-12-19 20:33:55
9789867480767,棋王.樹王.孩子王,https://img2.doubanio.com/view/subject/l/public/s4026841.jpg,阿城,,小说,大地,20世紀中文小說100強，阿城的代表作。李家同最愛的40本書之一阿城的三個中篇：棋王，樹王，孩子王，取材截然不同，可是，他所要表達的主題是相同的：人，是最重要的。稟性善良的人，關愛人群，沈默工作，永遠是社會的瑰寶。偏激的主義違反人性，也違反自然，產生了愚昧盲動的行為，也就成了無可彌補的災害。阿城不只是一個說故事的小說家，實在是藉著小說來傳佈觀念的思想者。他的小說有些情節雖然近乎超現實的描述，卻緊緊地抓住現實嚴肅地透露出自己的人生哲學。自「棋王」初刊於《上海文學》之後，海內外的刊物爭相轉載，評論蜂起，讚譽不絕，咸認為阿城的小說是新文學以來最傑出的作品。其文如雲煙浩渺，似幻而真，深刻精絕，其輕描淡寫中的諷世寄寓，尤令人沉吟悱惻。,2021-12-19 20:34:00,2021-12-19 20:34:00
9787532741830,大师和玛加丽塔,https://img2.doubanio.com/view/subject/l/public/s2505071.jpg,[苏联]米哈伊尔·布尔加科夫,高惠群,小说,上海译文出版社,米·布尔加科夫（1891-1940），俄罗斯作家，《大师和玛加丽塔》是其代表作。这是被扭曲的人在用扭曲的方式表现扭曲的人生、扭曲的世界。这是一部费时两年写了十五章、却将手稿焚毁，结果欲罢不能、不吐不快，于是重新展纸、一气呵成的杰作。《大师和玛加丽塔》是以上世纪二三十年代苏联文艺界现实生活为背景，以传统现实主义、象征主义、魔幻现实主义相结合的手法创作的一部具有世界影响的批判现实主义小说。作者为正义张目，鞭挞腐恶，歌颂真爱，把奇幻瑰丽的景观与浓郁凄绝的诗情融合成一体，终使作品具有永恒的艺术魅力。,2021-12-19 20:34:05,2021-12-19 20:34:05
,射雕英雄传,https://img1.doubanio.com/view/subject/l/public/s3076558.jpg,金庸,,小说,吉林人民出版社,共4册。每册10回。每回前有插图。,2021-12-19 20:34:09,2021-12-19 20:34:09
9781860466854,Blindness,https://img2.doubanio.com/view/subject/l/public/s4392182.jpg,JoséSaramago,GiovanniPontiero,小说,HavillPr,"Winner of the 1998 Nobel Prize for Literature. A city is hit by an epidemic of 'white blindness.' The blindness spreads, sparing no one. Authorities confine the blind to a vacant mental hospital secured by armed guards. Inside, the criminal element among the blind hold the rest captive: food rations are stolen, women are raped. There is one eyewitness to this nightmare who guid...",2021-12-19 20:34:12,2021-12-19 20:34:12
,战争与回忆（共四册）,https://img2.doubanio.com/view/subject/l/public/s2150333.jpg,[美国]赫尔曼·沃克,,小说,人民文学出版社,译者：1-6章 王圣珊7-9章 方平10-20章 陈良延21-27章 鹿金28-32章 吴劳33-44章 林晓帆45-50章 张岱云51-59章 聂振雄60-68章 卢允中69-74章 叶扬75-85章 主万86-99章 叶冬心,2021-12-19 20:34:14,2021-12-19 20:34:14
9787532733507,罪与罚,https://img9.doubanio.com/view/subject/l/public/s1002256.jpg,[俄]费奥多尔·陀思妥耶夫斯基,岳麟,小说,上海译文出版社,《罪与罚》系19世纪俄国大文豪陀思妥耶夫斯基的代表作之一。小说描写一心想成为拿破仑式的人物、认定自己是个超人的穷大学生拉斯柯尔尼科夫，受无政府主义思想毒害，为生活所迫，杀死放高利贷的房东老太婆和她的无辜的妹妹，制造了一起震惊全俄的凶杀案。经历了一场内心痛苦的忏悔后，他最终在基督教徒索尼雅姑娘的规劝下，投案自首，被判流放西伯利亚。作品着重表现主人公行凶后良心受到谴责，内心深感孤独、恐惧的精神状态，刻画他犯罪前后的心理变化。小说一方面描绘了俄国下层人民的悲惨生活，揭露贵族社会的罪恶；一方面也宣扬逆来顺受，从宗教中求解脱的思想。,2021-12-19 20:34:24,2021-12-19 20:34:24
