book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9780201700732,"The C++ Programming Language, Special Edition",https://img9.doubanio.com/view/subject/l/public/s27267916.jpg,[Denmark]BjarneStroustrup,,编程,AddisonWesley,-,2021-12-21 15:37:43,2021-12-21 15:37:43
9787118027990,计算机程序设计艺术（第1卷）,https://img9.doubanio.com/view/subject/l/public/s9055036.jpg,[美]唐纳德·E.克努特,苏运霖,编程,国防工业出版社,7卷本《计算机程序设计艺术》的第1卷以基本的程序设计概念和技术开始，然后专注于信息结构——计算机内部信息的表示、数据元素之间的结构关系以及如何有效地处理它们，给出了对于模拟、数值方法、符号计算、软件和系统设计的初等应用。书中附有大量习题和答案，标明了难易程序及数学概念的使用。此新版本增加了几十项简单且重要的算法和技术，并对有关数学预备知识作了大量修改以适应现时研究的趋势。,2021-12-21 15:37:49,2021-12-21 15:37:49
9787121029097,Effective C++,https://img9.doubanio.com/view/subject/l/public/s1764864.jpg,[美国]ScottMeyers,侯捷,编程,电子工业出版社,《Effective C++：改善程序与设计的55个具体做法》(中文版)(第3版)一共组织55个准则，每一条准则描述一个编写出更好的C++的方式。每一个条款的背后都有具体范例支撑。第三版有一半以上的篇幅是崭新内容，包括讨论资源管理和模板（templates）运用的两个新章。为反映出现代设计考虑，对第二版论题做了广泛的修订，包括异常（exceptions）、设计模式（design patterns）和多线程（multithreading）。《Effective C++》的重要特征包括：·高效的 classes、functions、templates 和inheritance hierarchies（继承体系）方面的专家级指导。·崭新的 TR1 标准程序库功能应用，以及与既有标准程序库组件的比较。·洞察 C++和其他语言（例如Java、C#、C）...,2021-12-21 15:37:53,2021-12-21 15:37:53
9781491903995,Effective Modern C++,https://img9.doubanio.com/view/subject/l/public/s27951196.jpg,ScottMeyers,,编程,O'ReillyMedia,"Learn how to program expertly with C++ with this practical book from Scott Meyers, one of the world's foremost authorities on this systems programming language. Scott Meyers takes some of the most difficult pieces of C++ code and unfurls them so that you can see how to manipulate your own project code. This is the first book to contain content written with the C++14 standard.T...",2021-12-21 15:37:59,2021-12-21 15:37:59
9781491910399,R for Data Science,https://img2.doubanio.com/view/subject/l/public/s29420851.jpg,HadleyWickham,,编程,O'ReillyMedia,http://r4ds.had.co.nz/,2021-12-21 15:38:03,2021-12-21 15:38:03
9787111135104,计算机程序的构造和解释(原书第2版),https://img9.doubanio.com/view/subject/l/public/s1113106.jpg,[美]HaroldAbelson,裘宗燕,编程,机械工业出版社,《计算机程序的构造和解释》成型于美国麻省理工学院（MIT）多年使用的一本教材，1984年出版，1996年修订为第二版。在过去的二十多年里，该书对于计算机科学的教育计划产生了深刻的影响。在第二版中，大部分重要程序设计系统都重新修改并做过测试，包括各种解释器和编译器。作者根据其后十余年的教学实践，还对其他许多细节做了相应的修改。,2021-12-21 15:38:08,2021-12-21 15:38:08
9787040110500,算法导论,https://img1.doubanio.com/view/subject/l/public/s1770428.jpg,[美]ThomasH.Cormen,,编程,高等教育出版社,《算法导论》自第一版出版以来，已经成为世界范围内广泛使用的大学教材和专业人员的标准参考手册。这本书全面论述了算法的内容，从一定深度上涵盖了算法的诸多方面，同时其讲授和分析方法又兼顾了各个层次读者的接受能力。各章内容自成体系，可作为独立单元学习。所有算法都用英文和伪码描述，使具备初步编程经验的人也可读懂。全书讲解通俗易懂，且不失深度和数学上的严谨性。第二版增加了新的章节，如算法作用、概率分析与随机算法、线性编程等，几乎对第一版的各个部分都作了大量修订。,2021-12-21 15:38:15,2021-12-21 15:38:15
9787302119746,UNIX网络编程,https://img2.doubanio.com/view/subject/l/public/s1613283.jpg,史蒂文斯,杨继张,编程,清华大学出版社,《UNIX网络编程》(第1卷)(套接口API第3版)第1版和第2版由已故UNIX网络专家W. Richard Stevens博士独自编写。《UNIX网络编程》(第1卷)(套接口API第3版)是3版，由世界著名网络专家Bill Fenner和Andrew M. Rudoff执笔，根据近几年网络技术的发展，对上一版进行全面修订，增添了IPv6的更新过的信息、SCTP协议和密钥管理套接口的内容，删除了X/Open传输接口的内容。《UNIX网络编程》(第1卷)(套接口API第3版)内容详尽且具权威性，几乎每章都提供精选的习题，是计算机和网络专业高年级本科生和研究生的首选教材，《UNIX网络编程》(第1卷)(套接口API第3版)也可作为网络研究和开发人员的自学教材和参考书。,2021-12-21 15:38:21,2021-12-21 15:38:21
9787302232599,CLR via C#,https://img9.doubanio.com/view/subject/l/public/s4476524.jpg,(美)JeffreyRichter,周靖,编程,清华大学出版社,本书针对CLR和.NET Framework 4.0进行深入、全面的探讨，并结合实例介绍了如何利用它们进行设计、开发和调试。全书5部分29章。第Ⅰ部分介绍CLR基础，第Ⅱ部分解释如何设计类型，第Ⅲ部分介绍基本类型，第Ⅳ部分以实用特性为主题，第Ⅴ部分花大量篇幅重点介绍线程处理。通过本书的阅读，读者可以掌握CLR和.NET Framework的精髓，轻松、高效地创建高性能应用程序。,2021-12-21 15:38:28,2021-12-21 15:38:28
9780201657883,Programming Pearls,https://img1.doubanio.com/view/subject/l/public/s27160437.jpg,[美]JonBentley,,编程,Addison-WesleyProfessional,Jon Bentley 世界著名计算机科学家，被誉为影响算法发展的十位大师之一。他先后任职于卡内基-梅隆大学（1976~1982）、贝尔实验室（1982~2001）和Avaya实验室（2001年至今）。在卡内基-梅隆大学担任教授期间，他培养了包括Tcl语言设计者John Ousterhout、Java语言设计者James Gosling、《算法导论》作者之一Charles Leiserson在内的许多计算机科学大家。2004年荣获Dr.Dobb's程序设计卓越奖。,2021-12-21 15:38:34,2021-12-21 15:38:34
9780131774292,Expert C Programming,https://img9.doubanio.com/view/subject/l/public/s3553934.jpg,PetervanderLinden,,编程,PrenticeHall,"For software engineers and computer programmers who are writing, developing, testing, debugging software on either IBM PCs or Unix systems.  Written for experienced C programmers who want to quickly pick up some of the insights and techniques of experts and master the fine arts of ANSI C, this volume passes on the wisdom of a highly experienced C compiler writer and his colleag...",2021-12-21 15:38:39,2021-12-21 15:38:39
