book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9787213049569,希腊三部曲 Ⅱ桃金娘森林宝藏（更新版）,https://img9.doubanio.com/view/subject/l/public/s25110186.jpg,[英]杰拉尔德•达雷尔（GeraldDurrell）著,唐嘉慧,儿童文学,浙江人民出版社,《桃金娘森林宝藏》是“希腊三部曲”的第二部，看，也是最为成熟诚恳的作品，描写了地理景观变化多端的地中海小岛上，达雷尔在家人无边的宠爱与信任、启蒙老师无价的友谊与指引之下，以最大的自由，挖掘并拥有了自然丰盛宝藏的故事。,2021-12-20 20:28:43,2021-12-20 20:28:43
9787532415076,蓝色童话,https://img9.doubanio.com/view/subject/l/public/s3898114.jpg,[英国]安德鲁·朗格,周仁义,儿童文学,少年儿童出版社,,2021-12-20 20:28:46,2021-12-20 20:28:46
9787539183749,毛毛（新译本）,https://img9.doubanio.com/view/subject/l/public/s27043855.jpg,(德)米切尔·恩德,杨武能,儿童文学,二十一世纪出版社,故事发生在很久以前，在一个王宫耸立、殿宇纷繁的大城市，来历不明的女孩毛毛突然出现在人们的生活中。她虽然住在圆形废墟广场，却得到善良人的帮助，成了大家的好朋友，渐渐成为人们的倾听者。然而，一群西装革履的灰先生打破了城市的平静，人们慢慢变得焦躁，生活节奏紊乱，为了所谓的合理化，甚至放弃爱与被爱的时间，机械地生活着。当整个城市被灰色笼罩，只有毛毛依然守在废墟广场等待朋友的到来，并组织小朋友们抵抗灰先生的入侵。可毛毛也因此成为灰先生们的敌人而陷入危险之中，这时，毛毛得到了小乌龟和时间掌控者候拉的帮助，利用时间花打败了时间盗贼灰先生，帮人们夺回了被盗走的时间。,2021-12-20 20:28:49,2021-12-20 20:28:49
9787535347411,草房子,https://img1.doubanio.com/view/subject/l/public/s27718629.jpg,曹文轩,,儿童文学,湖北少年儿童出版社,《草房子》是一个美好的所在，她让我们想起浪漫、温馨、遥远，想起浪漫的童话。当我们走近曹文轩为我们搭的《草房子》时，我们确实被这样一种气息所弥漫。作者以优美的文笔，写了离我们已远去的小学生活，这种看似平常实则并不简单的生活，我们的时代未必经历过，但无疑我们都能体悟得到，那种发生在还未长大却向往长大的少男少女之间的纯真故事，有许多茫动，但也是必然。男孩桑桑刻骨铭心的经历，不幸少年与厄运抗争的悲怆，残疾少年对尊严的坚守，等等，在这所其实并不大的草房子里扑朔迷离地上演，给人撼人心魄之感，有时甚至催人泪下。,2021-12-20 20:28:52,2021-12-20 20:28:52
9787511005335,数字的挑战,https://img9.doubanio.com/view/subject/l/public/s6962395.jpg,(英)艾莉森·简,,儿童文学,海豚出版社,从一数到十，再从十数到一对孩子来说并不难。但是如何在数数的过程中让孩子了解十多个故事呢？快快跟随书中的小女孩，进入一个由数字拼凑成的童话世界，用数字密码来解读小红帽、睡美人、三只小猪，等等的童话故事。“让想象飞”系列，是由英国绘本作家艾莉森·简创作的，分为《字的故事》、《数字的挑战》和《颜色的世界》三本。插图体现了简一贯的“碎蛋壳”画风格，图画色彩明快，内容丰富，并在每副图中暗藏细节，巧妙地设计图与图之间的关联线索。在阅读的过程中，不但能讲故事，还能一起做游戏。书中还配上中英文对照单词，在孩子放飞想象力的同时，又能学到知识。,2021-12-20 20:28:54,2021-12-20 20:28:54
9787020031566,小王子,https://img2.doubanio.com/view/subject/l/public/s1229632.jpg,圣埃克苏佩里,马振骋,儿童文学,人民文学出版社,对全世界的大小读者来说，《小王子》永远是他们心中那个最珍视的童话，圣埃克苏佩里被法国人看作民族英雄。《小王子》的魅力席卷世界，译成一百多种语言在世界各地流传，中国读者对《小王子》也有特别的好感，所以这绝对是你的童话珍藏中必不可少的经典作品。,2021-12-20 20:29:19,2021-12-20 20:29:19
9787513319010,美女还是老虎？,https://img9.doubanio.com/view/subject/l/public/s28684935.jpg,[美]斯托克顿著,郝广才,儿童文学,新星出版社,大师名作系列由台湾格林文化策划出版，均选自世界文坛顶尖大师如欧·亨利、马克·吐温、屠格涅夫等的代表作，并邀请全球当代最著名的插画家配图，插画师各自都为插画界佼佼者，获得奖项遍及博洛尼亚国际儿童书插画展、布拉迪斯拉发国际插画双年展、巴塞罗那国际插画双年展等世界权威插画奖。绘画上从水彩、彩色粉笔、亚克力颜料、到拼贴、纸黏土、纸雕各尽所能运用各种艺术手段创作。此外译者团队为二十八位著名作家组成，更有郝广才、林海音、林良等著名儿童文学作家。本套丛书一经出版，便享誉全球，现已有法、德、意、日、丹麦、瑞士、巴西等十几种语言版本陆续问世。并荣获各大奖项，八册入选加泰罗尼亚国际插画双年展，九册入选博洛尼亚国际儿童书插画展，二十五册入选布拉迪斯拉发国际插画双年展，一册荣获第三十五届美国插画家协会绘本银牌奖，一册入选美国出版协会富兰克林绘本奖。只有经典的作品配上完美...,2021-12-20 20:29:20,2021-12-20 20:29:20
9787511005328,字的故事,https://img2.doubanio.com/view/subject/l/public/s6962393.jpg,艾莉森·简,,儿童文学,海豚出版社,故事以一个钟表为开端，开启了一个四季之旅。从绿油油的山坡，到海滩上堆砌的沙子城堡；从金红色的落叶，到白茫茫大地上的雪人先生。通过寻找图画中的秘密，探寻四季的微妙变化。“让想象飞”系列，是由英国绘本作家艾莉森·简创作的，分为《字的故事》、《数字的挑战》和《颜色的世界》三本。插图体现了简一贯的“碎蛋壳”画风格，图画色彩明快，内容丰富，并在每副图中暗藏细节，巧妙地设计图与图之间的关联线索。在阅读的过程中，不但能讲故事，还能一起做游戏。书中还配上中英文对照单词，在孩子放飞想象力的同时，又能学到知识。,2021-12-20 20:29:21,2021-12-20 20:29:21
9787500781936,淘气包埃米尔,https://img2.doubanio.com/view/subject/l/public/s1991152.jpg,[瑞典]阿斯特丽德·林格伦,李之义,儿童文学,中国少年儿童出版社,《淘气包埃米尔(美绘版)(林格伦作品选)》描写的是一个叫埃米尔的男孩子。伦纳贝亚的埃米尔有圆圆的蓝眼睛，红扑扑的圆脸蛋，卷曲的浅色头发，这一切都给人一种听话的印象。但，他却是个不折不扣的小淘气包！无论他走到哪里，都要把那个地方弄得鸡飞狗跳，不得安宁。可是他并不坏，只不过是生性好动，天真活泼。由于他勇敢善良，富有同情心和正义感，为了帮助别人不惜牺牲自己的一切，终于得到人们的谅解和赞扬。埃米尔是那么顽皮，把自己的妹妹当国旗升到旗杆顶，把猪血扣在爸爸头上，把青蛙放进送咖啡的篮子里；他是那么勇敢，帮助长胡子的女士捉住了横行乡里的盗贼“麻雀”；他又是那么富于正义感，为孤寡老人准备了丰盛的对话晚宴，并惩罚了母老虎般的济贫院女领班。哦，他还是个善良的天使，像母亲一般照顾快要死去的可怜儿——一只小猪。……埃米尔就是埃米尔，总是戴着“猫子”扛着“墙”，一年到头淘气...,2021-12-20 20:29:23,2021-12-20 20:29:23
9787513306027,森林大熊,https://img1.doubanio.com/view/subject/l/public/s9098848.jpg,(瑞士)约克·史坦纳文,孔杰,儿童文学,新星出版社,《约克•史坦纳:森林大熊》是一个关于在现代文明中，人类对自我的迷失和找寻的寓言。冬眠的大熊一觉醒来，发现整座森林消失了，取而代之的是一个现代化的工厂。工厂管理员把大熊当做是偷懒耍滑的工人，喝斥他立刻开始工作。大熊一次次为自己辩解，却一次次遭到否定和嘲笑。于是他自己也渐渐动摇起来，忘记了自己究竟是谁，来自哪里……这个看似荒诞不经的故事拥有着震撼人心的力量，促使人们像大熊一样思索：在现代文明的惯性中，我们到底遗忘了什么？,2021-12-20 20:29:24,2021-12-20 20:29:24
