book_isbn,book_title,book_image,book_author,book_translator,book_category,book_publisher,book_summary,create_time,update_time
9787201154534,醒来觉得甚是爱你,https://img1.doubanio.com/view/subject/l/public/s33557678.jpg,朱生豪（著）,,爱情,天津人民出版社,作为中国较早翻译莎士比亚作品的“莎翁译匠”，朱生豪在旁人看来是个不善言辞的才子，却因写给爱人宋清如的书信被誉为“zui会说情话的大师”。在两人横跨十年的184封异地通信中，朱生豪为自己和宋清如起了许多署名和称谓，愉悦和方达之情跃然纸上；他在信中畅谈人生的理想和规划，诉说生活的琐碎和苦闷，点评诗词歌赋，表达对爱人的倾慕与思念，读来时而让人忍俊不禁，时而因其真挚感慨万分。在这个鸿雁传书已成过去时的即时通讯年代，被印刻在泛黄书信上的一字一句显得弥足珍贵。纸短情长，朱生豪用他短暂的人生，诠释了一生只够爱一个宋清如的深情和浪漫。,2021-12-25 00:03:34,2021-12-25 00:03:34
9788958389941,狂野少女,https://img2.doubanio.com/view/subject/l/public/s27453582.jpg,Hunzhena,网漫汉化组,爱情,,,2021-12-25 00:03:45,2021-12-25 00:03:45
9787544707183,园丁集,https://img3.doubanio.com/view/subject/l/public/s3730530.jpg,[印度]拉宾德拉纳特·泰戈尔,冰心,爱情,译林出版社,《园丁集》创作于1913年，是泰戈尔重要的代表作之一，是一部“生命之歌”。它融入了诗人对青春的感受，细腻地描述了恋爱中男女的幸福与忧伤。泰戈尔在回味青春的同时，又进行了理性而深刻的思考。冰心先生的翻译秉承了泰戈尔的风格，细腻而含蓄，是译品中的佳作。晚年的泰戈尔开始作画，共创作1500余幅。,2021-12-25 00:03:59,2021-12-25 00:03:59
9787802117327,Pride and Prejudice,https://img9.doubanio.com/view/subject/l/public/s3326985.jpg,[英国]简·奥斯汀,,爱情,中央编译出版社,"《Pride and Prejudice(英文版)》是简·奥斯丁的代表作。小说以18世纪末19世纪初保守，闭塞的英国乡村生活为背景。通过几个中产阶级少女对终身大事的处理，表达了这一社会阶层的婚姻恋爱观为了财产和地位而结婚是错误的。但结婚不考虑财产也是愚蠢的小说的女主人公伊丽莎白出生于平民阶层却为富家子弟达西所心仪。服了当时的门第观念、向伊丽莎白求婚，却遭到拒绝。原来伊丽莎白误信了谗言。最后误会涣然冰释，达西又帮助伊丽莎白的一个私奔的妹妹完婚，挽回家庭的声终于赢得了她的爱情。同时，小说中还描写了伊丽莎白的几个姐妹和女友的婚事以此与主人公理想的婚姻相对照。作品语言清新洗练。风趣机智，情节曲折有致，极富戏剧色彩，是奥斯了一生创作的六部小说中最受人们喜爱的一部。It is a truth universally acknowledged, that a si...",2021-12-25 00:04:19,2021-12-25 00:04:19
9789864735273,青春豬頭少年不會夢到懷夢美少女,https://img2.doubanio.com/view/subject/l/public/s29439663.jpg,鴨志田一,,爱情,台灣角川,★由《櫻花莊》原班搭檔鴨志田一＆溝口ケージ獻上的嶄新青春劇。★《櫻花莊》裡頭的角色將在本作中再度登場!?他們又會以什麼樣的形式出現!?★藉由主角們積極果敢的青春故事巧妙地表現出現今社會問題，是一部很有真實感的作品。★已改編漫畫！由七宮つぐ実老師作畫！「兩位是什麼時候開始同居的？」圍著暖桌，左邊是初戀對象翔子，右邊是交往中的麻衣。距離聖誕節不到一個月的這一天，咲太百般無奈開始和翔子同居的生活被麻衣發現，陷入人生最大的困境。在這樣的狀況下，咲太得知國中生翔子病情惡化而住院。「長大成人是我的夢想。」如此述說的翔子即將面對的命運是──麻衣與咲太感情裂痕的去向，以及終將揭曉的「大人翔子」與「國中生翔子」的祕密。我們在天空與大海圍繞的這座城鎮上演的戀愛故事，進入緊湊的系列第六彈！©HAJIME KAMOSHIDA 2016,2021-12-25 00:04:30,2021-12-25 00:04:30
9787544711302,傲慢与偏见,https://img2.doubanio.com/view/subject/l/public/s4571103.jpg,[英国]简·奥斯汀,孙致礼,爱情,译林出版社,本书描写傲慢的单身青年达西与偏见的二小姐伊丽莎白、富裕的单身贵族彬格莱与贤淑的大小姐吉英之间的感情纠葛，充分表达了作者本人的婚姻观，强调经济利益对恋爱和婚姻的影响。小说情节富有喜剧性，语言机智幽默，是奥斯丁小说中最受欢迎的一部，并被多次改编成电影和电视剧。,2021-12-25 00:04:45,2021-12-25 00:04:45
9787569521870,啼笑因缘,https://img1.doubanio.com/view/subject/l/public/s33988947.jpg,张恨水,,爱情,陕西师范大学出版总社有限公司,爱情像眼睛一样，容不得一粒沙子● 鸳鸯蝴蝶派标杆作家张恨水代表作● 中国现代通俗小说里程碑之作● 《啼笑因缘》+《〈啼笑因缘〉续》全收录● 入选《亚洲周刊》“20世纪中文小说100强”-他，樊家树，北京求学的杭州青年，偶遇纯真聪慧的鼓书女孩儿凤喜，对她一见钟情，凤喜亦对他怦然心动，然而凤喜的原生家庭却将他视为“钱袋子”；不久，他又认识了正直有侠义之心的关秀姑，秀姑心悦他，却因为知道他有喜欢的人，从来不向他表白；后来，与凤喜长得一模一样的何丽娜出现了，她是富家千金，父亲是财政部长，她美丽善良，她说她喜欢他，却被他拒绝了……再后来，凤喜与他决裂，这场四角恋爱又出现了新的局面，究竟，谁才是他的命中因缘呢？-【编辑推荐】● 中国现代通俗文学巨匠。在中国现代通俗小说中，张恨水是一位极其重要的作家：名气大、作品多、水平高。他创作了中长篇...,2021-12-25 00:04:57,2021-12-25 00:04:57
9789864736089,青春豬頭少年不會夢到初戀美少女,https://img1.doubanio.com/view/subject/l/public/s29452579.jpg,鴨志田一,,爱情,台灣角川,★由《櫻花莊》原班搭檔鴨志田一＆溝口ケージ獻上的嶄新青春劇。★《櫻花莊》裡頭的角色將在本作中再度登場!?他們又會以什麼樣的形式出現!?★藉由主角們積極果敢的青春故事巧妙地表現出現今社會問題，是一部很有真實感的作品。★已改編漫畫！由七宮つぐ実老師作畫！「咲太小弟，我啊，希望自己喜歡的人獲得幸福。」初戀對象翔子讓咲太懂得的溫柔。「我們兩人一起幸福吧。」現在在旁扶持的女友麻衣讓咲太學會的勇氣。高中二年級的冬天，咲太為了讓撐起現在與過去的重要人們獲得幸福的未來，踏出腳步──邁向新未來的青春豬頭少年系列第七彈！©HAJIME KAMOSHIDA 2016,2021-12-25 00:05:08,2021-12-25 00:05:08
9787532750849,傲慢与偏见,https://img1.doubanio.com/view/subject/l/public/s4428777.jpg,(英)奥斯丁,王科一,爱情,上海译文出版社,傲慢与偏见，ISBN：9787532750849，作者：（英）奥斯丁 著，王科 译,2021-12-25 00:05:32,2021-12-25 00:05:32
9787515306223,朱生豪情书全集,https://img9.doubanio.com/view/subject/l/public/s25802476.jpg,宋清如,,爱情,中国青年出版社,1932年秋，朱生豪在之江大学与宋清如相识，两人志趣相投，相知相许。1933年，朱生豪毕业后，两人两地分隔，开始近十年的苦恋之旅，以书信交流情感，倾诉相思。朱生豪性格内向，沉默寡言，唯有在给宋清如的信中，笔下生花，滔滔不绝，俏皮、苦恼、纠结、幽默等跃然纸上，洋溢着浓郁的青春气息。在信中，朱生豪无话不谈，聊理想、谈人生、诉爱情、倾泄喜怒哀乐，读书、品电影、交流诗作、切磋译事……贯穿始终的主线是对宋清如无限的思念和爱慕。笔能生情，笔下闪烁着一颗火热的心。他的灵魂从笔端流出，装入信封，飞入她的心中。从1933年到1942年两人结婚，到1944年朱生豪去世，这些情书见证了传奇而悲壮的爱情。正是由于伟大的爱情和患难与共的知己，才成就了一代译莎巨匠。本书手稿经朱生豪后人朱尚刚先生整理并授权。全书共收录朱生豪情书308封，全面展示了朱生豪当时写作的手迹和心迹，是...,2021-12-25 00:05:45,2021-12-25 00:05:45
9787532739783,傲慢与偏见,https://img9.doubanio.com/view/subject/l/public/s1989274.jpg,[英国]简·奥斯汀,王科一,爱情,上海译文出版社,《傲慢与偏见》描写傲慢的单身青年达西与偏见的二小姐伊丽莎白、富裕的单身贵族彬格莱与贤淑的大小姐吉英之间的感情纠葛，充分表达了作者本人的婚姻观，强调经济利益对恋爱和婚姻的影响。小说情节富有喜剧性，语言机智幽默，是奥斯丁小说中最受欢迎的一部，并被多次改编成电影和电视剧。,2021-12-25 00:06:00,2021-12-25 00:06:00
9787020104154,傲慢与偏见,https://img9.doubanio.com/view/subject/l/public/s29762914.jpg,[英]简·奥斯丁,张玲,爱情,人民文学出版社,《傲慢与偏见》（1813）通过几位村镇中产阶级姑娘谈婚论嫁的故事，反映十八世纪末至十九世纪初英国社会的世态风习。小说情节曲折、富有喜剧性，语言自然流畅、机智幽默，以精湛的技巧揭示了生活的悲喜剧。,2021-12-25 00:06:17,2021-12-25 00:06:17
9787530215562,牵小狗的女人,https://img2.doubanio.com/view/subject/l/public/s29059901.jpg,[俄罗斯]安东·契诃夫,童道明,爱情,北京十月文艺出版社,《牵小狗的女人》以爱情为主题，精心选取著名短篇小说大师契诃夫关于情感的短篇小说《美女》《大小瓦洛佳》《关于爱情》《牵小狗的女人》等十三篇。————————————————————————编辑推荐如果你害怕孤独，就别结婚。——契诃夫契诃夫许许多多的作品，总是能够击中人性中最脆弱的部分翻译大家契诃夫研究专家童道明权威译作——————————————————————————名人推荐如此的光明，如此的柔情。——索尔仁尼琴我可以毫不谦逊、做作地说，在写作技巧方面契诃夫已经超越了我。——（俄）托尔斯泰我愿意用莫泊桑的全部作品来换契诃夫的一个短篇小说。——（英）惠特林·曼托斯今天，没有一个人的小说在最好的评论家心目中占着比契诃夫更高的位置。事实上，他已经把所有的小说家都挤到一边去了。赞赏他，是你有鉴赏力的证明；不喜欢他，就等于承认自己是外行，...,2021-12-25 00:06:29,2021-12-25 00:06:29
9789578972612,當男孩遇見女孩,https://img2.doubanio.com/view/subject/l/public/s24511921.jpg,約書亞.哈里斯,葉嬋芬,爱情,中國學園,美国ECPA年度图书金奖亚马逊青年事工图书排行榜第三如果说恋爱是婚姻的序曲，那么从第一次牵手到携手踏上红地毯，这期间我们该做什么？作者将自己的亲身经历娓娓道来，为我们描摹了一幅不同寻常的恋爱场景。从中我们看到，在恋爱期间，我们要明确这段关系的中心和目标；平衡友谊和浪漫；通过沟通更多地了解彼此；让亲朋好友见证这段美好的旅程；保持身体接触的界限，以免陷入情欲的诱惑；勇敢地面对自己的过去；最后做出明智的决定。如果你遇见某一个他（她），你渴望——·以《圣经》为原则且以神为中心·从“技术层面”了解恋爱·为你们的交往设定明确方向·深入了解彼此却不越轨·明白男女的角色和定位·寻找群体的关爱和支持·面对过往破碎的性关系·为将来作出正确的决定——那么，《当男孩遇见女孩》就是为你而写。,2021-12-25 00:06:41,2021-12-25 00:06:41
