9787201043319,蓝河泣血,https://img3.doubanio.com/view/subject/l/public/s1107910.jpg,老猪,,网络小说,天津人民出版社,中国奇幻小说巅峰之作，紫川的惟一全本。“紫川”自从在“龙的天空”、“幻剑书盟”等网站刊出后，即旋出风暴，激起读者强烈反响。后转载于十多家文学网站，点击数超1000万，几千网友自发在“爬爬e站”成立“紫川俱乐部”，热衷于追捧人物，倾情于揣测结局。此次推出的“紫川”1-6部为“紫川”在华语世界的惟一全本。,2021-12-21 17:14:49,2021-12-21 17:14:49
9789861531403,惡魔狂想曲之明日驕陽（伍）,https://img2.doubanio.com/view/subject/l/public/s4687631.jpg,胡鱈,,网络小说,小說頻道,,2021-12-21 17:14:54,2021-12-21 17:14:54
9787505413979,狼群3,https://img3.doubanio.com/view/subject/l/public/s6859970.jpg,刺血,,网络小说,朝华出版社,《狼群3》内容简介——危机仍未解，灾难依旧继续。当一颗威力无比的炸弹差点将狼群的全部重量级人物齐轰上天后，所有人都陷入了极大的震惊和愤怒中，狼群义无反顾地开始了它疯狂的复仇行动。间谍、恐怖分子、政府要员，凡与狼群为敌的力量尽在狙杀之列。但这里是美国，愤怒的狼群能顺利实现自己的复仇计划吗？……　　甘茵斯坦大雪山上，录属多国联军的一支武力反封建字体陷入敌阵。狼群负责搜救。经受极度残酷的生存考验后，狼群成功地找到了这支队伍。然而就是在此时，刑天等人才发现，他们此次的行动原来另有目的！　　一次意外的劫持，一场殊死的搏杀，将一个平凡的中国学生带入了战火纷飞的生命历程。血腥仍在继续，死亡就在前方，生存成了战场上所有人的动力。与此同时，人性、伦理、道德也经受了前所未有的残酷拷问…… 　　这是一部描写海外特种作战部队形式之一——雇佣军“狼群”传奇生活的小说。作...,2021-12-21 17:15:00,2021-12-21 17:15:00
9787554303054,全职高手 1,https://img9.doubanio.com/view/subject/l/public/s29730576.jpg,蝴蝶蓝,,网络小说,羊城晚报出版社,本部《全职高手1——被驱逐的高手》为《全职高手》系列小说的第一部，讲述了一个在网游《荣耀》中被誉为“斗神”的顶尖高手叶修，不愿随波逐流而遭到俱乐部的排挤，被迫宣布退役，离开了职业圈，之后机缘巧合成了兴欣网吧网管，大隐于市……有人为他落泪，有人为他不值，更有人依然为他的实力与魅力折服……沉寂不代表放弃，磨砺一把绝世的神武，锻造一个更强的自己！一段看似无奈悲情的英雄末路，最终能否成为王者归来的坎途？一切从这里重新开始……,2021-12-21 17:15:06,2021-12-21 17:15:06
9787502767228,星之海洋,https://img9.doubanio.com/view/subject/l/public/s2353615.jpg,黄云飞,,网络小说,海洋出版社,遥远的未来，地球受到外星文明的入侵，虽然成功击退了侵略者，人类的文明却一落千丈，就在此时，又发现了被称为“天界”的平行空间，于是全球防御组织GDI应运而生。年轻的GDI军官黄而因肝炎进入疗养院，却巧遇奇人韦小宝，被带到天界执行了一次“不可能的任务”。回到人界之后，他又卷入了GDI内部的权力纷争之中，成为了这场风波中备受瞩目的人物……,2021-12-21 17:15:11,2021-12-21 17:15:11
9787554304532,全职高手 14,https://img2.doubanio.com/view/subject/l/public/s29584002.jpg,蝴蝶蓝,,网络小说,羊城晚报出版社,本部《全职高手14——兴欣的强袭》为《全职高手》系列小说的第十四册，荣耀职业联盟第十赛季常规赛赛事进行得如火如荼，兴欣一路狂胜，疯狂掠分，表现强势，更是击败本赛季团队赛表现出色的雷霆战队，其实力无人质疑。第十赛季全明星周末来临，叶修重归全明星榜单，新秀们集体向他发出挑战。全明星赛上，第一牧师登场擂台赛，“魔术师”王杰希再现昔日诡异莫测打法，技惊四座！荣耀全明星们给荣耀十年带来一场精彩纷呈的盛事。兴欣战队第一个全身银装角色诞生，牧师小手冰凉的极端强化是否能弥补安文逸自身的缺陷？第十赛季常规赛后半阶段再起硝烟，面对蓝雨和轮回这两大豪门战队，兴欣能否继续他们的强势？,2021-12-21 17:15:16,2021-12-21 17:15:16
9787505413696,狼群2,https://img1.doubanio.com/view/subject/l/public/s10265499.jpg,刺血,,网络小说,朝华出版社,《狼群》内容简介：台北——东京——纽约……一个势力遍布世界各个繁华地带的黑帮组织——华青帮龙头老大林子强一家，在一场利益的争夺战中被对手以1亿美金悬赏。狼群受邀担当保镖。就在队长为整个作战制定了周详的计划后，却发生了一系列奇怪的事件：记载对手详情的绝密资料，仅两个小时后就到达了美国CIA手中；狼群内部的密谈和行动被窃听和跟踪；随身装备的普通BZ毒气弹突然变脸成世界上最毒的毒气弹SC-VX……一只无形的黑手正在悄声逼近，狼群前所未有地面临着灭顶之灾！……,2021-12-21 17:15:22,2021-12-21 17:15:22
9781451031560,我等你到三十五岁,https://img1.doubanio.com/view/subject/l/public/s33667607.jpg,南康白起,,网络小说,,《我等你到三十五岁》是发表于天涯论坛的自传，作者是南康白起。讲述了作者自己在得知相恋7年男友结婚后所发生的故事。《我等你到三十五岁》是南康白起与男友分手后，表示愿意等男友到三十五岁而写。相恋7年的男友结婚了，南康也选择了自杀这个方式，为这段感情划上一个句号。从朝夕到阴阳，从相爱的那一刻开始就应该猜到了结局。世俗赞美爱情但世俗却从来不承认爱情，何为对何为错？南康，三十五岁太久，湘江的水太凉，只怕你只身在遥远的天堂，而他，和一个女人或许还有个孩子，在家的天堂。南康，你等的可后悔？,2021-12-21 17:15:27,2021-12-21 17:15:27
9787540453343,梵歌引.世间月,https://img2.doubanio.com/view/subject/l/public/s28028961.jpg,青泥,,网络小说,湖南文艺出版社,《梵歌引•世间月》内容简介：作品以印度神话为小说框架设定，将古老传说演绎为一段跌宕起伏的动人传奇。“我有一种特殊的能力。任何事物只要经由我的口中说出，就会变成真实，无一例外。如果我给了你名 字，那名字就会成为真实，你也会变成真实的。”说着这样的话语，仙人之女萨蒂在无 意中赋予了初成型的毁灭神湿婆第一个名字——“鲁奈罗”，这个象征着狂躁的名字成了牵扯两人的羁绊。许多年后，因为一朵商吉婆尼花，萨蒂又与化作白牛的毁灭神再次相见。在遥远的过去，天神与阿修罗两族爆发战争，最后阿修罗一族被赶入地下，永不见天日，但他们矢志复仇。在一次偶遇中，夜空的主宰苏摩对仙人达刹之女塔拉一见钟情，但塔拉违心选择了祭主。在塔拉与妹妹萨蒂给祭主女儿送嫁途中，天界叛徒乌沙纳斯策划了一系列阴谋，劫持了两人，震动世界的两族大战再次爆发。魔龙复活，震动天界，萨蒂与湿婆掉落人间，仇恨...,2021-12-21 17:15:34,2021-12-21 17:15:34
9787554303085,全职高手 4,https://img1.doubanio.com/view/subject/l/public/s29059017.jpg,蝴蝶蓝,,网络小说,羊城晚报出版社,本部《全职高手4——全明星周末》为《全职高手》系列小说的第四册，延续着《全职高手》这个系列的精彩故事。在一年一度的荣耀全明星周末上，一个神秘的玩家使出了“龙抬头”，击败了高高在上的职业选手，震惊四座。荣耀十年，这可是只有一人能够操作出来的神技！于是，职业联盟中“叶秋将复出”的传言不胫而走。网游里，荣耀第十区的实力第一人君莫笑，振臂一呼，成立了兴欣公会，短短的时间里就掀起了多个史无前例的狂潮。各大公会在得知君莫笑的真实身份后，纷纷惶惶揣测兴欣的图谋。又一轮的利益较量、生死博弈，笑到最后的会是谁？,2021-12-21 17:15:39,2021-12-21 17:15:39
